paper_url,course,semester,academic_year,paper_code,paper_name,final_status,struct_on_disk,flat_on_disk,action
https://ryzenstudy.com/papers/aktu-btech-sem-5-computer-graphics-2021-22,BTech,5,2021-22,KCS-053,Computer Graphics,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-computer-graphics-2022-23,BTech,5,2022-23,KCS053,Computer Graphics,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-computer-graphics-2023-24,BTech,5,2023-24,KCS053,Computer Graphics,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-computer-graphics-2024-25,BTech,5,2024-25,BCS053,Computer Graphics,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-computer-integrated-manufacturing-2022-23,BTech,5,2022-23,KME051,Computer Integrated Manufacturing,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-computer-integrated-manufacturing-2023-24,BTech,5,2023-24,KME051,Computer Integrated Manufacturing,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-computer-vision-2024-25,BTech,5,2024-25,BCIT053,Computer Vision,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-concrete-technology-2022-23,BTech,5,2022-23,KCE051,Concrete Technology,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-concrete-technology-2023-24,BTech,5,2023-24,KCE051,Concrete Technology,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-concrete-technology-2024-25,BTech,5,2024-25,BCE051,Concrete Technology,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-constitution-of-india-2024-25,BTech,5,2024-25,BNC501,Constitution Of India,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-constitution-of-india-2025-26,BTech,5,2025-26,BNC501,Constitution Of India,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-constitution-of-india-law-and-engineering-2021-22,BTech,5,2021-22,KNC-501,Constitution Of India Law And Engineering,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-constitution-of-india-law-and-engineering-2022-23,BTech,5,2022-23,KNC501,Constitution Of India Law And Engineering,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-constitution-of-india-law-and-engineering-2023-24,BTech,5,2023-24,KNC501,Constitution Of India Law And Engineering,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-control-system-2021-22,BTech,5,2021-22,KEE502,Control System,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-control-system-2022-23,BTech,5,2022-23,KEE-502,Control System,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-control-system-2023-24,BTech,5,2023-24,KEE502,Control System,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-control-system-2024-25,BTech,5,2024-25,BEE502,Control System,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-data-analytics-2021-22,BTech,5,2021-22,KCS051,Data Analytics,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-data-analytics-2022-23,BTech,5,2022-23,KCS051,Data Analytics,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-data-analytics-2023-24,BTech,5,2023-24,KCS051,Data Analytics,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-data-analytics-2024-25,BTech,5,2024-25,BCS052,Data Analytics,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-data-analytics-2025-26,BTech,5,2025-26,BCS052,Data Analytics,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-data-base-management-system-2023-24,BTech,5,2023-24,KCS501,Data Base Management System,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-database-management-system-2021-22,BTech,5,2021-22,KCS-501,Database Management System,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-database-management-system-2022-23,BTech,5,2022-23,KCS501,Database Management System,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-database-management-system-2024-25,BTech,5,2024-25,BCS501,Database Management System,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-database-management-system-2025-26,BTech,5,2025-26,BCS501,Database Management System,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-design-analysis-of-algorithm-2022-23,BTech,5,2022-23,KCS503,Design Analysis Of Algorithm,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-design-and-analysis-of-algorithm-2021-22,BTech,5,2021-22,KCS-503,Design And Analysis Of Algorithm,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-design-and-analysis-of-algorithm-2023-24,BTech,5,2023-24,KCS503,Design And Analysis Of Algorithm,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-design-and-analysis-of-algorithm-2024-25,BTech,5,2024-25,BCS503,Design And Analysis Of Algorithm,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-design-and-analysis-of-algorithm-2025-26,BTech,5,2025-26,BCS503,Design And Analysis Of Algorithm,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-digital-signal-processing-2021-22,BTech,5,2021-22,KEC-503,Digital Signal Processing,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-digital-signal-processing-2022-23,BTech,5,2022-23,KEE057,Digital Signal Processing,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-digital-signal-processing-2023-24,BTech,5,2023-24,KEC503,Digital Signal Processing,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-digital-signal-processing-2024-25,BTech,5,2024-25,BEC503,Digital Signal Processing,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-digital-signal-processing-2025-26,BTech,5,2025-26,BEC503,Digital Signal Processing,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-distributed-system-2023-24,BTech,5,2023-24,KDS052,Distributed System,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-electrical-machine-ii-2022-23,BTech,5,2022-23,KEE503,Electrical Machine Ii,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-electrical-machines-ii-2021-22,BTech,5,2021-22,KEE503,Electrical Machines II,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-electrical-machines-ii-2023-24,BTech,5,2023-24,KEE503,Electrical Machines Ii,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-electrical-machines-ii-2024-25,BTech,5,2024-25,BEE503,Electrical Machines Ii,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-electrical-standards-and-engineering-practices-2023-24,BTech,5,2023-24,KEE054,Electrical Standards And Engineering Practices,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-electronic-instrumentation-and-measurements-2023-24,BTech,5,2023-24,KEC057,Electronic Instrumentation And Measurements,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-electronic-instrumentation-measurements-2022-23,BTech,5,2022-23,KEC057,Electronic Instrumentation Measurements,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-electronic-switching-2022-23,BTech,5,2022-23,KEC055,Electronic Switching,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-electronics-switching-2022-23,BTech,5,2022-23,KEC055,Electronics Switching,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-electronics-switching-2023-24,BTech,5,2023-24,KEC055,Electronics Switching,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-electronics-switching-2024-25,BTech,5,2024-25,BEC055,Electronics Switching,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-embedded-systems-and-real-time-operating-system-2023-24,BTech,5,2023-24,KOT055,Embedded Systems And Real Time Operating System,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-engineering-geology-2022-23,BTech,5,2022-23,KCE054,Engineering Geology,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-engineering-geology-2023-24,BTech,5,2023-24,KCE054,Engineering Geology,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-engineering-geology-2024-25,BTech,5,2024-25,BCE054,Engineering Geology,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-engineering-hydrology-2022-23,BTech,5,2022-23,KCE055,Engineering Hydrology,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-engineering-hydrology-2023-24,BTech,5,2023-24,KCE055,Engineering Hydrology,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-essence-of-indian-traditional-knowledge-2024-25,BTech,5,2024-25,BNC502,Essence Of Indian Traditional Knowledge,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-essence-of-indian-traditional-knowledge-2025-26,BTech,5,2025-26,BNC502,Essence Of Indian Traditional Knowledge,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-finite-element-methods-2022-23,BTech,5,2022-23,KME053,Finite Element Methods,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-fuels-and-combustion-2022-23,BTech,5,2022-23,KME058,Fuels And Combustion,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-fuels-and-combustion-2023-24,BTech,5,2023-24,KME058,Fuels And Combustion,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-geotechnical-engineering-2022-23,BTech,5,2022-23,KCE501,Geotechnical Engineering,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-geotechnical-engineering-2023-24,BTech,5,2023-24,KCE501,Geotechnical Engineering,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-geotechnical-engineering-2024-25,BTech,5,2024-25,BCE501,Geotechnical Engineering,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-gis-and-advance-remote-sensing-2022-23,BTech,5,2022-23,KCE058,Gis And Advance Remote Sensing,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-gis-and-advance-remote-sensing-2023-24,BTech,5,2023-24,KCE058,Gis And Advance Remote Sensing,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-heat-and-mass-transfer-2021-22,BTech,5,2021-22,KME-501,Heat And Mass Transfer,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-heat-and-mass-transfer-2022-23,BTech,5,2022-23,KME501,Heat And Mass Transfer,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-heat-and-mass-transfer-2023-24,BTech,5,2023-24,KME501,Heat And Mass Transfer,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-heat-mass-transfer-2024-25,BTech,5,2024-25,BME501,Heat Mass Transfer,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-heat-mass-transfer-2025-26,BTech,5,2025-26,BME501,Heat Mass Transfer,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-human-computer-interface-2022-23,BTech,5,2022-23,KCS058,Human Computer Interface,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-i-c-engine-fuels-lubrication-2023-24,BTech,5,2023-24,KME054,I C Engine Fuels Lubrication,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-i-c-engines-fuels-lubrication-2022-23,BTech,5,2022-23,KME054,I C Engines Fuels Lubrication,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-i-c-engines-fuels-lubrication-2024-25,BTech,5,2024-25,BME052,I C Engines Fuels Lubrication,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-i-c-engines-fuels-lubrication-2025-26,BTech,5,2025-26,BME052,I C Engines Fuels Lubrication,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-ic-engine-fuel-and-lubrication-2021-22,BTech,5,2021-22,KME-054,Ic Engine Fuel And Lubrication,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-image-processing-2024-25,BTech,5,2024-25,BCS057,Image Processing,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-image-processing-2025-26,BTech,5,2025-26,BCS057,Image Processing,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-indian-tradition-culture-and-society-2022-23,BTech,5,2022-23,KNC502,Indian Tradition Culture And Society,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-indian-tradition-culture-and-society-2023-24,BTech,5,2023-24,KNC502,Indian Tradition Culture And Society,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-industrial-automation-and-control-2023-24,BTech,5,2023-24,KEE053,Industrial Automation And Control,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-industrial-automation-and-control-2024-25,BTech,5,2024-25,BEE053,Industrial Automation And Control,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-industrial-electronics-2022-23,BTech,5,2022-23,KEC052,Industrial Electronics,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-industrial-electronics-2023-24,BTech,5,2023-24,KEC052,Industrial Electronics,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-industrial-engineering-2021-22,BTech,5,2021-22,KME-503,Industrial Engineering,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-industrial-engineering-2022-23,BTech,5,2022-23,KME503,Industrial Engineering,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-industrial-engineering-2023-24,BTech,5,2023-24,KME503,Industrial Engineering,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-industrial-engineering-2024-25,BTech,5,2024-25,BME503,Industrial Engineering,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-industrial-engineering-2025-26,BTech,5,2025-26,BME503,Industrial Engineering,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-integrated-circuits-2021-22,BTech,5,2021-22,KEC-501,Integrated Circuits,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-integrated-circuits-2022-23,BTech,5,2022-23,KEC501,Integrated Circuits,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-integrated-circuits-2023-24,BTech,5,2023-24,KEC501,Integrated Circuits,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-integrated-circuits-2024-25,BTech,5,2024-25,BEC501,Integrated Circuits,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-integrated-circuits-2025-26,BTech,5,2025-26,BEC501,Integrated Circuits,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-intelligent-database-system-2023-24,BTech,5,2023-24,KAI053,Intelligent Database System,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-intelligent-systems-and-robotics-2024-25,BTech,5,2024-25,BEC053,Intelligent Systems And Robotics,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-introduction-to-data-analytics-and-visualization-2022-23,BTech,5,2022-23,KDS501,Introduction To Data Analytics And Visualization,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-introduction-to-data-analytics-and-visualization-2023-24,BTech,5,2023-24,KDS501,Introduction To Data Analytics And Visualization,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-introduction-to-data-analytics-and-visualization-2024-25,BTech,5,2024-25,BCDS501,Introduction To Data Analytics And Visualization,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-introduction-to-data-analytics-and-visualization-2025-26,BTech,5,2025-26,BCDS501,Introduction To Data Analytics And Visualization,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-introduction-to-internet-of-things-2022-23,BTech,5,2022-23,KOT501,Introduction To Internet Of Things,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-introduction-to-internet-of-things-2023-24,BTech,5,2023-24,KOT501,Introduction To Internet Of Things,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-iot-architecture-and-protocols-2024-25,BTech,5,2024-25,BCIT052,Iot Architecture And Protocols,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-iot-architecture-communication-technology-its-applications-2024-25,BTech,5,2024-25,BEC051,Iot – Architecture Communication Technology Its Applications,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-kcs502-compiler-design-2022-23,BTech,5,2022-23,KCS502,Compiler Design,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-kec503-digital-signal-processing-2022-23,BTech,5,2022-23,KEC503,Digital Signal Processing,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-kit052-compiler-design-2023-24,BTech,5,2023-24,KIT052,Compiler Design,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-kme053-quantity-estimation-and-construction-management-2023-24,BTech,5,2023-24,KME053,Quantity Estimation And Construction Management,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-machine-design-2024-25,BTech,5,2024-25,BME502,Machine Design,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-machine-design-2025-26,BTech,5,2025-26,BME502,Machine Design,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-machine-learning-techniques-2021-22,BTech,5,2021-22,KCS-055,Machine Learning Techniques,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-machine-learning-techniques-2022-23,BTech,5,2022-23,KCS055,Machine Learning Techniques,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-machine-learning-techniques-2023-24,BTech,5,2023-24,KCS055,Machine Learning Techniques,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-machine-learning-techniques-2024-25,BTech,5,2024-25,BCS055,Machine Learning Techniques,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-machine-learning-techniques-2025-26,BTech,5,2025-26,BCS055,Machine Learning Techniques,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-mathematical-foundation-ai-ml-and-data-science-2023-24,BTech,5,2023-24,KAI051,Mathematical Foundation Ai Ml And Data Science,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-mathematical-foundation-ai-ml-and-data-science-2024-25,BTech,5,2024-25,BCAI051,Mathematical Foundation Ai Ml And Data Science,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-mathematical-foundation-ai-ml-and-data-science-2025-26,BTech,5,2025-26,BCAI051,Mathematical Foundation Ai Ml And Data Science,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-mechanical-vibrations-2022-23,BTech,5,2022-23,KME057,Mechanical Vibrations,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-mechanical-vibrations-2023-24,BTech,5,2023-24,KME057,Mechanical Vibrations,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-mechanical-vibrations-2024-25,BTech,5,2024-25,BME056,Mechanical Vibrations,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-mechatronics-systems-2022-23,BTech,5,2022-23,KME052,Mechatronics Systems,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-mechatronics-systems-2023-24,BTech,5,2023-24,KME052,Mechatronics Systems,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-mechatronics-systems-2024-25,BTech,5,2024-25,BME054,Mechatronics Systems,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-mechatronics-systems-2025-26,BTech,5,2025-26,BME054,Mechatronics Systems,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-microprocessor-microcontroller-2022-23,BTech,5,2022-23,KEC502,Microprocessor Microcontroller,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-microprocessor-microcontroller-2023-24,BTech,5,2023-24,KEC502,Microprocessor Microcontroller,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-microprocessor-microcontroller-2024-25,BTech,5,2024-25,BEC502,Microprocessor Microcontroller,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-microprocessor-microcontroller-2025-26,BTech,5,2025-26,BEC502,Microprocessor Microcontroller,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-microprocessors-and-microcontrollers-2021-22,BTech,5,2021-22,KEC-502,Microprocessors And Microcontrollers,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-modern-construction-materials-2022-23,BTech,5,2022-23,KCE052,Modern Construction Materials,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-modern-construction-materials-2023-24,BTech,5,2023-24,KCE052,Modern Construction Materials,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-modern-construction-materials-2024-25,BTech,5,2024-25,BCE052,Modern Construction Materials,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-natural-language-processing-2022-23,BTech,5,2022-23,KAI052,Natural Language Processing,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-natural-language-processing-2023-24,BTech,5,2023-24,KAI052,Natural Language Processing,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-natural-language-processing-2024-25,BTech,5,2024-25,BCAI052,Natural Language Processing,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-neural-networks-fuzzy-system-2022-23,BTech,5,2022-23,KEE056,Neural Networks Fuzzy System,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-neural-networks-fuzzy-system-2024-25,BTech,5,2024-25,BEE056,Neural Networks Fuzzy System,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-object-oriented-system-design-2021-22,BTech,5,2021-22,KCS-054,Object Oriented System Design,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-object-oriented-system-design-with-c-2022-23,BTech,5,2022-23,KCS054,Object Oriented System Design With C++,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-object-oriented-system-design-with-c-2023-24,BTech,5,2023-24,KCS054,Object Oriented System Design With C++,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-object-oriented-system-design-with-c-2024-25,BTech,5,2024-25,BCS054,Object Oriented System Design With C++,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-object-oriented-system-design-with-c-2025-26,BTech,5,2025-26,BCS054,Object Oriented System Design With C++,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-open-channel-flow-2022-23,BTech,5,2022-23,KCE053,Open Channel Flow,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-open-channel-flow-2023-24,BTech,5,2023-24,KCE053,Open Channel Flow,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-optical-communication-2021-22,BTech,5,2021-22,KEC-058,Optical Communication,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-optical-communication-2022-23,BTech,5,2022-23,KEC058,Optical Communication,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-optical-communication-2023-24,BTech,5,2023-24,KEC058,Optical Communication,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-optical-communication-2024-25,BTech,5,2024-25,BEC057,Optical Communication,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-optical-communication-2025-26,BTech,5,2025-26,BEC057,Optical Communication,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-optimization-technique-2022-23,BTech,5,2022-23,KEE055,Optimization Technique,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-power-system-i-2021-22,BTech,5,2021-22,KEE501,Power System I,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-power-system-i-2022-23,BTech,5,2022-23,KEE501,Power System I,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-power-system-i-2023-24,BTech,5,2023-24,KEE501,Power System I,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-power-system-i-2024-25,BTech,5,2024-25,BEE501,Power System I,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-privacy-and-security-in-iot-2022-23,BTech,5,2022-23,KOT054,Privacy And Security In Iot,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-privacy-and-security-in-iot-2023-24,BTech,5,2023-24,KOT054,Privacy And Security In Iot,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-privacy-and-security-in-iot-2024-25,BTech,5,2024-25,BCIT056,Privacy And Security In Iot,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-programming-and-interfacing-with-microcontrollers-2023-24,BTech,5,2023-24,KOT052,Programming And Interfacing With Microcontrollers,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-programming-and-interfacing-with-microcontrollers-2024-25,BTech,5,2024-25,BCIT055,Programming And Interfacing With Microcontrollers,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-programming-data-structures-and-algorithms-using-python-2022-23,BTech,5,2022-23,KME056,Programming Data Structures And Algorithms Using Python,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-programming-data-structures-and-algorithms-using-python-2023-24,BTech,5,2023-24,KME056,Programming Data Structures And Algorithms Using Python,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-programming-interfacing-with-microcontrollers-2022-23,BTech,5,2022-23,KOT052,Programming Interfacing With Microcontrollers,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-quantity-estimation-and-construction-management-2022-23,BTech,5,2022-23,KCE503,Quantity Estimation And Construction Management,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-quantity-estimation-and-construction-management-2023-24,BTech,5,2023-24,KCE503,Quantity Estimation And Construction Management,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-quantity-estimation-and-construction-management-2024-25,BTech,5,2024-25,BCE503,Quantity Estimation And Construction Management,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-robotics-2023-24,BTech,5,2023-24,KEE051,Robotics,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-robotics-2024-25,BTech,5,2024-25,BEE051,Robotics,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-sensor-and-instrumentation-technologies-for-civil-engineering-2023-24,BTech,5,2023-24,KCE056,Sensor And Instrumentation Technologies For Civil Engineering,OK,yes,yes,none
https://ryzenstudy.com/papers/aktu-btech-sem-5-sensor-and-instrumentation-technologies-for-civil-engineering-applicatiom-2022-23,BTech,5,2022-23,KCE056,Sensor And Instrumentation Technologies For Civil Engineering Applicatiom,OK,yes,yes,none
